posting_id,skill
JP133862,SQL
JP133862,Python
JP133862,Excel
JP133862,Power BI
JP133862,Airflow
JP133862,ETL
JP133862,Git
JP122634,SQL
JP122634,Python
JP122634,Excel
JP122634,Power BI
JP122634,Tableau
JP122634,Azure
JP122634,Snowflake
JP122634,Machine Learning
JP122634,ETL
JP131719,Python
JP131719,Azure
JP131719,AWS
JP131719,Snowflake
JP131719,Spark
JP131719,dbt
JP131719,ETL
JP135316,SQL
JP135316,Python
JP135316,Azure
JP135316,AWS
JP135316,Machine Learning
JP135316,ETL
JP135316,Git
JP109514,SQL
JP109514,Python
JP109514,Power BI
JP109514,Azure
JP109514,Databricks
JP109514,Spark
JP109514,LLMs
JP109514,Statistics
JP123381,SQL
JP123381,Excel
JP123381,Power BI
JP123381,Azure
JP123381,AWS
JP123381,Spark
JP123381,Airflow
JP123381,Data Modelling
JP104989,Excel
JP104989,Power BI
JP104989,Azure
JP104989,AWS
JP104989,Machine Learning
JP104989,LLMs
JP104989,GenAI
JP104989,RAG
JP104989,Prompt Engineering
JP104989,MLOps
JP104989,Statistics
JP104989,Data Modelling
JP104989,Git
JP131659,Python
JP131659,Power BI
JP131659,Tableau
JP131659,AWS
JP131659,Machine Learning
JP131659,RAG
JP131659,ETL
JP109891,SQL
JP109891,Power BI
JP109891,Machine Learning
JP109891,MLOps
JP109891,Git
JP132889,SQL
JP132889,Python
JP132889,Databricks
JP132889,ETL
JP131180,Python
JP131180,Tableau
JP131180,Azure
JP131180,Databricks
JP103200,SQL
JP103200,Python
JP103200,Excel
JP103200,Power BI
JP103200,Tableau
JP103200,Azure
JP105373,SQL
JP105373,GenAI
JP124830,SQL
JP124830,Python
JP124830,Azure
JP124830,AWS
JP124830,Spark
JP124830,Airflow
JP124830,Machine Learning
JP124830,LLMs
JP124830,ETL
JP139127,SQL
JP139127,Python
JP139127,R
JP139127,Azure
JP139127,AWS
JP139127,Spark
JP139127,LLMs
JP102108,SQL
JP102108,Azure
JP102108,AWS
JP102108,Statistics
JP107178,SQL
JP107178,Power BI
JP107178,Machine Learning
JP107178,LLMs
JP107178,MLOps
JP139505,SQL
JP139505,Excel
JP139505,Power BI
JP139505,Azure
JP139505,Spark
JP139505,dbt
JP139505,Machine Learning
JP139505,RAG
JP135713,Azure
JP135713,Machine Learning
JP135713,Data Modelling
JP135713,Git
JP129477,SQL
JP129477,Python
JP129477,Power BI
JP129477,Snowflake
JP129477,Machine Learning
JP129477,GenAI
JP129477,MLOps
JP104421,Python
JP104421,Azure
JP104421,Spark
JP104421,Machine Learning
JP104421,GenAI
JP104421,MLOps
JP104421,Statistics
JP104421,Data Modelling
JP104421,ETL
JP130302,SQL
JP130302,Python
JP130302,Power BI
JP130302,dbt
JP130302,Machine Learning
JP130302,ETL
JP130302,Git
JP107253,Python
JP107253,Excel
JP107253,AWS
JP107253,Snowflake
JP107253,Machine Learning
JP107253,RAG
JP107253,Statistics
JP128931,Tableau
JP128931,Azure
JP128931,Snowflake
JP128931,Databricks
JP128931,Airflow
JP128931,ETL
JP123327,SQL
JP123327,Python
JP123327,AWS
JP123327,Spark
JP123327,Airflow
JP123327,Machine Learning
JP126714,SQL
JP126714,Python
JP126714,Power BI
JP126714,Snowflake
JP126714,Airflow
JP126714,LLMs
JP106087,Python
JP106087,AWS
JP106087,ETL
JP129840,Python
JP129840,Azure
JP129840,AWS
JP129840,Spark
JP129840,dbt
JP138953,SQL
JP138953,Python
JP138953,Machine Learning
JP138953,LLMs
JP138953,GenAI
JP138953,RAG
JP138953,Statistics
JP122165,SQL
JP122165,Python
JP122165,Power BI
JP122165,Databricks
JP122165,Spark
JP122165,Machine Learning
JP105603,SQL
JP105603,Python
JP105603,AWS
JP105603,Databricks
JP105603,Machine Learning
JP109404,SQL
JP109404,Python
JP109404,Excel
JP109404,Power BI
JP109404,Spark
JP109404,Airflow
JP109404,Data Modelling
JP113239,SQL
JP113239,Tableau
JP113239,AWS
JP113239,Machine Learning
JP113239,LLMs
JP113239,GenAI
JP113239,MLOps
JP113239,Statistics
JP104304,SQL
JP104304,Python
JP104304,dbt
JP104304,Statistics
JP104304,A/B Testing
JP104304,ETL
JP117306,SQL
JP117306,Excel
JP117306,Power BI
JP117306,AWS
JP117306,Spark
JP117306,dbt
JP117306,Data Modelling
JP117306,Git
JP137709,SQL
JP137709,Python
JP137709,Excel
JP137709,Power BI
JP137709,Tableau
JP137709,ETL
JP121062,SQL
JP121062,Python
JP121062,Power BI
JP121062,Azure
JP121062,AWS
JP107706,SQL
JP107706,Excel
JP107706,Tableau
JP107706,AWS
JP107706,Git
JP131326,SQL
JP131326,Azure
JP131326,Snowflake
JP131326,dbt
JP131326,Airflow
JP131326,GenAI
JP131326,Statistics
JP110181,SQL
JP110181,Python
JP110181,Power BI
JP111103,SQL
JP111103,Python
JP111103,Excel
JP111103,Power BI
JP111103,Azure
JP111103,Spark
JP131376,Python
JP131376,Azure
JP131376,AWS
JP131376,Spark
JP131376,Machine Learning
JP131376,Data Modelling
JP131376,Git
JP119311,Power BI
JP119311,Azure
JP119311,AWS
JP119311,ETL
JP119311,Git
JP132277,SQL
JP132277,Excel
JP132277,Tableau
JP132277,Databricks
JP132277,LLMs
JP136502,Excel
JP136502,Azure
JP136502,Spark
JP136502,Machine Learning
JP136502,LLMs
JP125772,Python
JP125772,Power BI
JP125772,Azure
JP125772,Machine Learning
JP122334,SQL
JP122334,Excel
JP122334,Power BI
JP122334,Tableau
JP122334,Azure
JP122334,Snowflake
JP122334,Databricks
JP100572,SQL
JP100572,Python
JP100572,Excel
JP100572,Power BI
JP100572,Azure
JP100572,AWS
JP100572,Snowflake
JP100572,Spark
JP100572,Airflow
JP100572,Machine Learning
JP100572,ETL
JP111645,SQL
JP111645,Power BI
JP111645,Spark
JP111645,ETL
JP103377,SQL
JP103377,Excel
JP103377,Azure
JP103377,AWS
JP103377,Databricks
JP103377,Data Modelling
JP113525,Python
JP113525,Power BI
JP113525,R
JP113525,dbt
JP113525,Machine Learning
JP113525,LLMs
JP113525,GenAI
JP113525,MLOps
JP113525,Data Modelling
JP118120,SQL
JP118120,Python
JP118120,Excel
JP118120,Power BI
JP118120,R
JP118120,Machine Learning
JP118120,LLMs
JP118120,GenAI
JP118120,RAG
JP118120,MLOps
JP118120,Statistics
JP120141,Python
JP120141,dbt
JP112774,SQL
JP112774,Python
JP112774,Excel
JP112774,Power BI
JP112774,Azure
JP112774,AWS
JP112774,Snowflake
JP112774,Spark
JP112774,ETL
JP138716,SQL
JP138716,Excel
JP138716,AWS
JP138716,A/B Testing
JP138716,Data Modelling
JP138716,ETL
JP138716,Git
JP126113,SQL
JP126113,Python
JP126113,LLMs
JP126113,MLOps
JP110325,SQL
JP110325,Python
JP110325,Excel
JP110325,Power BI
JP110325,Machine Learning
JP110325,Data Modelling
JP138464,SQL
JP138464,Excel
JP138464,Tableau
JP138464,Azure
JP138464,dbt
JP138464,Airflow
JP138464,Statistics
JP138464,Data Modelling
JP132635,SQL
JP132635,Python
JP132635,Excel
JP132635,Power BI
JP132635,Azure
JP132635,Snowflake
JP132635,dbt
JP132635,RAG
JP132635,ETL
JP139470,SQL
JP139470,Power BI
JP139470,Azure
JP139470,AWS
JP139470,Airflow
JP139470,Machine Learning
JP139470,LLMs
JP128774,Python
JP128774,Tableau
JP128774,Spark
JP128774,Machine Learning
JP128774,LLMs
JP128774,GenAI
JP128774,RAG
JP103162,Azure
JP103162,AWS
JP103162,Snowflake
JP103162,Spark
JP103162,Airflow
JP103162,ETL
JP137369,SQL
JP137369,Python
JP137369,Excel
JP137369,Machine Learning
JP137369,RAG
JP137369,Prompt Engineering
JP137369,MLOps
JP137369,ETL
JP137369,Git
JP105028,SQL
JP105028,Power BI
JP105028,Azure
JP105028,Snowflake
JP105028,Databricks
JP105028,Machine Learning
JP111295,SQL
JP111295,Python
JP111295,Excel
JP111295,Power BI
JP111295,Tableau
JP111295,Machine Learning
JP111295,LLMs
JP133151,SQL
JP133151,Excel
JP133151,R
JP133151,GenAI
JP135882,SQL
JP135882,Python
JP135882,Excel
JP135882,Power BI
JP103603,SQL
JP103603,Python
JP103603,Tableau
JP103603,Databricks
JP103603,Machine Learning
JP113356,SQL
JP113356,Python
JP113356,Power BI
JP113356,Azure
JP113356,Snowflake
JP113356,Databricks
JP113356,Machine Learning
JP113356,GenAI
JP113356,Prompt Engineering
JP113356,MLOps
JP113356,Statistics
JP120693,Python
JP120693,Excel
JP120693,Power BI
JP120693,Databricks
JP120693,Airflow
JP120693,Data Modelling
JP113126,Power BI
JP113126,Spark
JP113126,Airflow
JP131332,SQL
JP131332,Python
JP131332,Power BI
JP131332,Azure
JP131332,Snowflake
JP131332,dbt
JP131332,RAG
JP131332,MLOps
JP131332,Data Modelling
JP133498,SQL
JP133498,Python
JP133498,Excel
JP133498,Power BI
JP133498,Azure
JP133498,Statistics
JP133498,Git
JP127433,SQL
JP127433,Excel
JP127433,Power BI
JP127433,Azure
JP127433,Airflow
JP127433,Statistics
JP127433,ETL
JP101586,SQL
JP101586,Python
JP101586,Excel
JP101586,Tableau
JP101586,GenAI
JP101586,A/B Testing
JP101586,Git
JP132275,Python
JP132275,AWS
JP132275,Statistics
JP116680,SQL
JP116680,Power BI
JP116680,R
JP116680,Databricks
JP116680,Machine Learning
JP116680,A/B Testing
JP116680,ETL
JP105838,SQL
JP105838,Airflow
JP119725,Azure
JP119725,AWS
JP119725,Databricks
JP119725,Spark
JP127198,SQL
JP127198,Python
JP127198,Excel
JP127198,Statistics
JP127198,Data Modelling
JP134664,SQL
JP134664,Python
JP134664,Power BI
JP134664,Tableau
JP134664,dbt
JP134664,Machine Learning
JP134664,LLMs
JP134664,MLOps
JP134664,Data Modelling
JP137669,SQL
JP137669,Python
JP137669,Excel
JP132872,SQL
JP132872,Excel
JP132872,Spark
JP132872,dbt
JP132872,GenAI
JP132872,Git
JP124000,Python
JP124000,Power BI
JP124000,Machine Learning
JP124000,LLMs
JP124000,GenAI
JP124000,RAG
JP124000,Prompt Engineering
JP124000,MLOps
JP115894,SQL
JP115894,Python
JP113730,SQL
JP113730,Python
JP113730,Azure
JP113730,MLOps
JP113730,Data Modelling
JP131255,SQL
JP131255,Python
JP131255,Excel
JP131255,Azure
JP131255,Machine Learning
JP131255,LLMs
JP131255,GenAI
JP131255,RAG
JP131255,Git
JP122671,Excel
JP122671,Power BI
JP122671,Databricks
JP122671,MLOps
JP136495,SQL
JP136495,Power BI
JP136495,Tableau
JP136495,Machine Learning
JP136495,Git
JP133899,Excel
JP133899,GenAI
JP133899,Statistics
JP133899,A/B Testing
JP133899,ETL
JP104279,SQL
JP104279,Python
JP104279,Tableau
JP104279,Azure
JP104279,Machine Learning
JP104279,MLOps
JP122490,SQL
JP122490,Python
JP122490,Excel
JP122490,AWS
JP122490,Airflow
JP122490,Machine Learning
JP115845,SQL
JP115845,Excel
JP115845,Tableau
JP115845,Azure
JP123447,SQL
JP123447,Python
JP123447,Excel
JP123447,Tableau
JP123447,Statistics
JP127786,SQL
JP127786,Python
JP127786,Excel
JP127786,Power BI
JP127786,Azure
JP127786,dbt
JP127786,Airflow
JP127786,Machine Learning
JP127786,LLMs
JP127786,GenAI
JP127786,Statistics
JP127786,Data Modelling
JP103272,SQL
JP103272,Python
JP103272,Azure
JP103272,Spark
JP103272,Machine Learning
JP103272,LLMs
JP103272,GenAI
JP103272,RAG
JP103272,Prompt Engineering
JP103272,ETL
JP120348,SQL
JP120348,Excel
JP120348,Tableau
JP120348,R
JP120348,Azure
JP120348,LLMs
JP120348,GenAI
JP134061,SQL
JP134061,Excel
JP134061,Power BI
JP134061,Tableau
JP134061,Snowflake
JP134061,Machine Learning
JP108116,Python
JP108116,Excel
JP108116,Power BI
JP108116,Tableau
JP108116,AWS
JP108116,Databricks
JP108116,Spark
JP108116,GenAI
JP108116,Data Modelling
JP139930,SQL
JP139930,Python
JP139930,Power BI
JP139930,Airflow
JP139930,Statistics
JP139930,ETL
JP116983,Python
JP116983,Machine Learning
JP116983,Prompt Engineering
JP116983,MLOps
JP132183,Excel
JP132183,Power BI
JP132183,Tableau
JP132183,Prompt Engineering
JP101871,SQL
JP101871,Power BI
JP101871,Tableau
JP101871,Machine Learning
JP101871,LLMs
JP101871,GenAI
JP101871,Statistics
JP101871,ETL
JP101871,Git
JP122811,SQL
JP122811,Python
JP122811,Excel
JP122811,Power BI
JP122811,Azure
JP122811,LLMs
JP122811,A/B Testing
JP122811,Data Modelling
JP122811,ETL
JP129831,SQL
JP129831,Excel
JP129831,R
JP129831,AWS
JP129831,Machine Learning
JP117103,SQL
JP117103,Python
JP117103,Power BI
JP117103,AWS
JP117103,Data Modelling
JP135260,SQL
JP135260,Power BI
JP135260,Tableau
JP135260,Azure
JP135260,AWS
JP135260,Snowflake
JP135260,ETL
JP125849,SQL
JP125849,Python
JP125849,Power BI
JP125849,Tableau
JP125849,Azure
JP125849,Snowflake
JP125849,Machine Learning
JP125849,ETL
JP129217,SQL
JP129217,Python
JP129217,Power BI
JP129217,Tableau
JP129217,AWS
JP129217,Snowflake
JP129217,Databricks
JP129217,Airflow
JP129217,LLMs
JP129217,ETL
JP115383,SQL
JP115383,Excel
JP115383,Azure
JP115383,Machine Learning
JP115383,MLOps
JP125500,SQL
JP132784,SQL
JP132784,Excel
JP132784,AWS
JP132784,Machine Learning
JP135567,SQL
JP135567,Python
JP135567,Excel
JP135567,Power BI
JP135567,Git
JP125169,SQL
JP125169,Python
JP125169,Power BI
JP125169,AWS
JP125169,dbt
JP125169,Data Modelling
JP125169,ETL
JP125169,Git
JP107712,SQL
JP107712,R
JP107712,Azure
JP107712,AWS
JP107712,Snowflake
JP107712,Spark
JP107712,GenAI
JP107712,A/B Testing
JP124282,SQL
JP124282,Python
JP124282,Excel
JP124282,Power BI
JP124282,Azure
JP124282,AWS
JP124282,Databricks
JP124282,dbt
JP124282,Airflow
JP124282,GenAI
JP124282,ETL
JP138984,SQL
JP138984,Power BI
JP138984,Machine Learning
JP138984,Git
JP133881,SQL
JP133881,Python
JP133881,Power BI
JP133881,Azure
JP133881,Snowflake
JP133881,dbt
JP133881,Machine Learning
JP133881,GenAI
JP133881,MLOps
JP119665,Excel
JP119665,Azure
JP119665,Airflow
JP136429,SQL
JP136429,Python
JP136429,Snowflake
JP136429,Airflow
JP136429,RAG
JP136429,ETL
JP129244,SQL
JP129244,Excel
JP129244,Tableau
JP129244,AWS
JP129244,Snowflake
JP115899,SQL
JP115899,Python
JP115899,Excel
JP115899,Azure
JP115899,AWS
JP115899,Machine Learning
JP109508,Python
JP109508,Excel
JP109508,Azure
JP109508,LLMs
JP109508,Git
JP123411,SQL
JP123411,Python
JP123411,Excel
JP123411,Power BI
JP123411,AWS
JP123411,Snowflake
JP123411,dbt
JP130592,Power BI
JP130592,AWS
JP130592,Snowflake
JP130592,Databricks
JP130592,Airflow
JP130592,Machine Learning
JP116278,Python
JP116278,R
JP116278,Airflow
JP137081,SQL
JP137081,Python
JP137081,AWS
JP137081,Snowflake
JP137081,Machine Learning
JP137081,A/B Testing
JP137081,Git
JP138202,SQL
JP138202,Python
JP138202,Excel
JP138202,Power BI
JP138202,R
JP138202,Snowflake
JP138202,Machine Learning
JP138202,GenAI
JP138202,Data Modelling
JP138202,Git
JP137380,SQL
JP137380,Python
JP137380,Tableau
JP137380,Azure
JP137380,Airflow
JP137380,Machine Learning
JP137380,ETL
JP110023,Excel
JP110023,Power BI
JP110023,Azure
JP110023,RAG
JP110023,Git
JP130044,SQL
JP130044,Python
JP130044,Excel
JP130044,Azure
JP130044,Spark
JP130044,Airflow
JP130044,Machine Learning
JP130044,LLMs
JP130044,GenAI
JP130044,MLOps
JP130044,Statistics
JP130044,Data Modelling
JP130044,ETL
JP109699,Python
JP109699,Excel
JP109699,Machine Learning
JP109699,LLMs
JP109699,MLOps
JP119362,SQL
JP119362,Python
JP119362,Machine Learning
JP119362,Git
JP115737,Python
JP115737,Excel
JP115737,Power BI
JP115737,R
JP115737,AWS
JP115737,dbt
JP115737,Machine Learning
JP115737,LLMs
JP115737,GenAI
JP112379,SQL
JP112379,Azure
JP124539,SQL
JP124539,Power BI
JP124539,Tableau
JP124539,AWS
JP124539,Snowflake
JP124539,dbt
JP124539,Airflow
JP124539,Machine Learning
JP124539,LLMs
JP124539,Prompt Engineering
JP124539,Data Modelling
JP113166,SQL
JP113166,Python
JP113166,Snowflake
JP113166,Machine Learning
JP113166,LLMs
JP113166,GenAI
JP127087,SQL
JP127087,Python
JP127087,Power BI
JP127087,AWS
JP127087,Databricks
JP127087,GenAI
JP127087,RAG
JP127087,A/B Testing
JP104660,Power BI
JP104660,AWS
JP104660,Airflow
JP136071,SQL
JP136071,Python
JP136071,Power BI
JP136071,Tableau
JP136071,Azure
JP136071,Databricks
JP136071,Statistics
JP136071,ETL
JP114548,SQL
JP114548,Python
JP114548,Excel
JP114548,Power BI
JP114548,Databricks
JP114548,LLMs
JP114548,RAG
JP114548,Git
JP139729,SQL
JP139729,Excel
JP139729,Azure
JP139729,AWS
JP139729,Snowflake
JP139729,Databricks
JP139729,Spark
JP139729,dbt
JP139729,Machine Learning
JP139729,LLMs
JP116040,SQL
JP116040,Python
JP116040,Excel
JP116040,Power BI
JP116040,Azure
JP116040,AWS
JP116040,LLMs
JP116040,GenAI
JP116040,Statistics
JP121640,SQL
JP121640,Python
JP121640,Power BI
JP121640,Tableau
JP121640,MLOps
JP103554,SQL
JP103554,Python
JP103554,Data Modelling
JP103554,ETL
JP110651,SQL
JP110651,Tableau
JP110651,Databricks
JP110651,Git
JP135314,SQL
JP135314,Python
JP135314,Excel
JP135314,Data Modelling
JP124407,SQL
JP124407,Python
JP124407,Azure
JP124407,Airflow
JP124407,Machine Learning
JP124407,LLMs
JP124407,GenAI
JP124407,RAG
JP124407,Prompt Engineering
JP124407,MLOps
JP124407,Statistics
JP124407,Data Modelling
JP131458,SQL
JP131458,Python
JP131458,Snowflake
JP131458,Databricks
JP131458,dbt
JP131458,Machine Learning
JP131458,Data Modelling
JP123508,SQL
JP123508,Python
JP123508,AWS
JP123508,dbt
JP123508,Machine Learning
JP123508,LLMs
JP123508,GenAI
JP123508,MLOps
JP123508,ETL
JP123508,Git
JP134907,SQL
JP134907,Excel
JP134907,Power BI
JP134907,AWS
JP134907,Spark
JP134907,Data Modelling
JP134907,Git
JP113885,SQL
JP113885,Python
JP113885,Excel
JP113885,Power BI
JP113885,Databricks
JP113885,Airflow
JP122440,Python
JP122440,Excel
JP122440,Power BI
JP122440,Machine Learning
JP122440,LLMs
JP122440,RAG
JP122440,MLOps
JP126237,SQL
JP126237,Python
JP126237,AWS
JP126237,Machine Learning
JP126237,GenAI
JP126237,RAG
JP126237,Statistics
JP139633,SQL
JP139633,AWS
JP139633,Snowflake
JP139633,Spark
JP139633,dbt
JP139633,Airflow
JP104005,Python
JP104005,Excel
JP104005,Power BI
JP104005,AWS
JP104005,ETL
JP104005,Git
JP107906,SQL
JP107906,Python
JP107906,Excel
JP107906,Azure
JP107906,Databricks
JP107906,Machine Learning
JP107906,LLMs
JP107906,Statistics
JP133668,SQL
JP133668,Power BI
JP133668,Azure
JP133668,AWS
JP133668,Snowflake
JP133668,Airflow
JP133668,Machine Learning
JP133668,ETL
JP121280,Tableau
JP121280,AWS
JP121280,Statistics
JP121280,ETL
JP119829,SQL
JP119829,Machine Learning
JP119829,Prompt Engineering
JP119829,Statistics
JP111470,SQL
JP111470,Python
JP111470,Excel
JP111470,AWS
JP111470,Machine Learning
JP111470,Statistics
JP113517,SQL
JP113517,Python
JP113517,Snowflake
JP113517,Machine Learning
JP113517,GenAI
JP113517,RAG
JP113517,Prompt Engineering
JP113517,MLOps
JP113517,Statistics
JP135601,SQL
JP135601,Excel
JP135601,Power BI
JP135601,Azure
JP135601,Snowflake
JP100573,Python
JP100573,Power BI
JP100573,R
JP111362,Python
JP111362,MLOps
JP111362,ETL
JP118285,SQL
JP118285,Python
JP118285,Excel
JP118285,Power BI
JP118285,dbt
JP118285,Machine Learning
JP118285,LLMs
JP118285,Prompt Engineering
JP118285,Statistics
JP118285,A/B Testing
JP118285,Git
JP120298,SQL
JP120298,Python
JP120298,Excel
JP120298,A/B Testing
JP104107,SQL
JP104107,Python
JP104107,Excel
JP104107,Power BI
JP104107,Tableau
JP104107,ETL
JP104107,Git
JP130879,Excel
JP130879,Power BI
JP130879,AWS
JP130879,Spark
JP130879,GenAI
JP130879,Data Modelling
JP130879,ETL
JP130879,Git
JP125564,SQL
JP125564,Python
JP125564,Excel
JP125564,Power BI
JP125564,Tableau
JP125564,Git
JP116230,Python
JP116230,Tableau
JP116230,Azure
JP116230,Snowflake
JP116230,Databricks
JP116230,Data Modelling
JP130316,SQL
JP130316,Excel
JP130316,Tableau
JP130316,Databricks
JP106972,SQL
JP106972,Excel
JP106972,Azure
JP106972,Machine Learning
JP106972,GenAI
JP106972,MLOps
JP116404,SQL
JP116404,Excel
JP116404,AWS
JP116404,Databricks
JP116404,dbt
JP114129,SQL
JP114129,Excel
JP114129,Power BI
JP114129,Tableau
JP114129,Azure
JP114129,Snowflake
JP123421,SQL
JP123421,Power BI
JP123421,R
JP123421,Spark
JP123421,Machine Learning
JP123421,LLMs
JP123421,RAG
JP106028,SQL
JP106028,Python
JP106028,Tableau
JP106028,Machine Learning
JP106028,LLMs
JP106028,GenAI
JP106028,MLOps
JP106028,Statistics
JP104783,Python
JP104783,Power BI
JP104783,AWS
JP104783,Machine Learning
JP104783,LLMs
JP104783,GenAI
JP104783,MLOps
JP104543,SQL
JP104543,Python
JP104543,Excel
JP104543,Power BI
JP104543,AWS
JP104543,Databricks
JP104543,Data Modelling
JP139712,SQL
JP139712,Excel
JP139712,Tableau
JP139712,Azure
JP139712,Snowflake
JP139712,Spark
JP139712,LLMs
JP139712,Statistics
JP122244,Excel
JP100014,SQL
JP100014,Python
JP100014,Power BI
JP100014,Tableau
JP100014,AWS
JP100014,Machine Learning
JP124926,SQL
JP124926,Tableau
JP124926,Databricks
JP124926,Spark
JP124926,Machine Learning
JP124926,LLMs
JP124926,GenAI
JP124926,RAG
JP124926,Prompt Engineering
JP103944,SQL
JP103944,Python
JP103944,Excel
JP103944,Git
JP100890,SQL
JP100890,Excel
JP100890,Tableau
JP100890,Azure
JP100890,Snowflake
JP100890,dbt
JP100890,ETL
JP100890,Git
JP125616,SQL
JP125616,Excel
JP125616,Power BI
JP125616,AWS
JP125616,Airflow
JP139519,SQL
JP139519,Python
JP139519,Power BI
JP139519,R
JP139519,LLMs
JP139519,Git
JP130368,SQL
JP130368,Excel
JP130368,Power BI
JP130368,Databricks
JP130368,Machine Learning
JP130368,Statistics
JP138142,SQL
JP138142,Python
JP138142,Tableau
JP138142,R
JP138142,LLMs
JP138142,Statistics
JP138142,ETL
JP122901,SQL
JP122901,Excel
JP122901,Tableau
JP122901,Azure
JP122901,dbt
JP122901,Statistics
JP101347,Machine Learning
JP101347,LLMs
JP101347,GenAI
JP101347,MLOps
JP101004,SQL
JP101004,Python
JP101004,Excel
JP101004,Power BI
JP101004,Azure
JP101004,dbt
JP101004,Machine Learning
JP101004,LLMs
JP132891,SQL
JP132891,Python
JP132891,R
JP132891,Azure
JP132891,AWS
JP132891,dbt
JP104483,SQL
JP104483,Python
JP104483,Power BI
JP104483,R
JP104483,AWS
JP104483,LLMs
JP104483,Git
JP128180,R
JP128180,Machine Learning
JP128180,LLMs
JP128180,Prompt Engineering
JP128180,MLOps
JP128180,ETL
JP132131,Excel
JP132131,Azure
JP132131,AWS
JP132131,Snowflake
JP132131,Databricks
JP132131,dbt
JP132131,Airflow
JP132131,Machine Learning
JP132131,ETL
JP100003,SQL
JP100003,Python
JP100003,Power BI
JP100003,Tableau
JP100003,Azure
JP100003,AWS
JP100003,Snowflake
JP100003,Databricks
JP100003,dbt
JP100003,Statistics
JP100003,ETL
JP118783,SQL
JP118783,Snowflake
JP118783,Data Modelling
JP118783,Git
JP120835,SQL
JP120835,Spark
JP120835,Machine Learning
JP120835,Git
JP102998,SQL
JP102998,Python
JP102998,Power BI
JP102998,Azure
JP102998,Databricks
JP102998,Data Modelling
JP102998,Git
JP100537,SQL
JP100537,Python
JP100537,Power BI
JP100537,Git
JP102668,SQL
JP102668,Python
JP102668,Excel
JP102668,Power BI
JP102668,Tableau
JP102668,Machine Learning
